	Unnamed: 0	Original ID	Gene Name in CARD	ARO	Database
1611	1611	blaOXA-47_1_AY237830	OXA-47	3001781.0	resfinder
1612	1612	qepA1_1_AB263754	QepA2	3004103.0	resfinder
1613	1613	blaTER-1_1_FJ263091	TER-1	3007001.0	resfinder
1614	1614	blaCARB-22_1_JYNG01000059	CARB-22	3003151.0	resfinder
1615	1615	aph(3')-Ia_6_L05392	APH(3')-Ia	3002641.0	resfinder
1616	1616	msr(E)_1_FR751518	msrE	3003109.0	resfinder
1617	1617	tet(G)_1_AF133139	tet(G)	3000174.0	resfinder
1618	1618	blaOXA-215_1_JN861783	OXA-215	3001714.0	resfinder
1619	1619	blaCTX-M-37_1_AY649755	CTX-M-37	3001899.0	resfinder
1620	1620	sul1_32_EF592571	sul1	3000410.0	resfinder
1621	1621	blaTEM-115_1_AF535127	TEM-115	3000978.0	resfinder
1622	1622	fosB_4_CP000029	FosD	3004674.0	resfinder
1623	1623	aph(3')-III_1_M26832	APH(3')-IIIa	3002647.0	resfinder
1624	1624	blaGES-15_1_GU208678	GES-15	3002344.0	resfinder
1625	1625	blaFONA-6_1_AJ251244	FONA-6	3004793.0	resfinder
1626	1626	blaZ_123_NC_013653	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1627	1627	mef(B)_1_FJ196385	mef(B)	3003107.0	resfinder
1628	1628	blaOXA-562_1_KY126241	OXA-562	3005786.0	resfinder
1629	1629	dfrB6_1_DQ274503	dfrB6	3003023.0	resfinder
1630	1630	cphA1_1_AY261379	imiH	3003094.0	resfinder
1631	1631	blaOXA-109_1_EF650035	OXA-109	3001640.0	resfinder
1632	1632	cfr(B)_3_KR610408	cfr(B)	3004649.0	resfinder
1633	1633	cfr(B)_3_KR610408	cfr(B)	3004649.0	resfinder
1634	1634	blaCTX-M-131_1_JN969893	blaCTX-M-131	blaCTX-M-131	resfinder
1635	1635	blaSHV-156_1_JX121123	SHV-156	3001195.0	resfinder
1636	1636	blaCTX-M-40_1_AY750914	CTX-M-40	3001902.0	resfinder
1637	1637	blaIMP-59_1_KX196782	IMP-59	3005466.0	resfinder
1638	1638	ARR-6_3_JF922883	arr-3	3002848.0	resfinder
1639	1639	blaCMY-102_1_KF526115	CMY-102	3002114.0	resfinder
1640	1640	optrA_14_KX620941	optrA	3003746.0	resfinder
1641	1641	qnrA7_1_GQ463707	QnrA7	3002713.0	resfinder
1642	1642	mph(K)_1_NC_000964	mphK	3004541.0	resfinder
1643	1643	blaSHV-178_1_KF705209	SHV-178	3001361.0	resfinder
1644	1644	vat(C)_1_AF015628	vatC	3002842.0	resfinder
1645	1645	qnrB20_1_AB379831	qnrB20	qnrB20	resfinder
1646	1646	blaCTX-M-160_1_KP050493	CTX-M-160	3003168.0	resfinder
1647	1647	aac(6')-Iak_1_AB894482	AAC(6')-Iak	3003199.0	resfinder
1648	1648	blaACT-5_1_FJ237369	ACT-5	3001824.0	resfinder
1649	1649	qnrB48_1_JQ762640	QnrB48	3002763.0	resfinder
1650	1650	sul2_2_AY034138	sul2	3000412.0	resfinder
1651	1651	blaTLA-1_1_AF148067	TLA-1	3003202.0	resfinder
1652	1652	blaOXA-77_1_AY949202	OXA-77	3001622.0	resfinder
1653	1653	blaVIM-49_1_KU663374	VIM-49	3005497.0	resfinder
1654	1654	blaCARB-16_1_HF953351	CARB-16	3002255.0	resfinder
1655	1655	blaOXA-264_1_APQQ01000012	OXA-264	3001720.0	resfinder
1656	1656	blaSHV-34_1_AY036620	SHV-34	3001092.0	resfinder
1657	1657	blaOXA-62_1_AY423074	OXA-62	3001792.0	resfinder
1658	1658	blaACT-12_1_JX440355	ACT-12	3001834.0	resfinder
1659	1659	blaIMI-4_1_NG_049167	IMI-4	3001861.0	resfinder
1660	1660	aph(2'')-If_1_KF652097	APH(2'')-If	3004191.0	resfinder
1661	1661	blaOXA-34_1_AF350424	OXA-34	3001428.0	resfinder
1662	1662	qnrS2_1_DQ485530	QnrS2	3002791.0	resfinder
1663	1663	blaOXA-433_1_KM979380	OXA-433	3003126.0	resfinder
1664	1664	blaOXA-119_1_DQ767903	OXA-119	3001775.0	resfinder
1665	1665	mupA_2_GU237136	Staphylococcus aureus mupA conferring resistance to mupirocin	3000521.0	resfinder
1666	1666	blaOXA-305_1_APPF01000021	OXA-305	3001760.0	resfinder
1667	1667	blaVIM-52_1_KX349731	VIM-52	3005500.0	resfinder
1668	1668	blaOXA-245_1_JX438001	OXA-245	3001787.0	resfinder
1669	1669	blaBEL4_1_KX388629	BEL-4	3006154.0	resfinder
1670	1670	tet(S/M)_1_HM367711	tetM	3000186.0	resfinder
1671	1671	blaOXA-71_1_AY750913	OXA-71	3001619.0	resfinder
1672	1672	VanHBX_2_U35369	vanH gene in vanB cluster	3002943.0	resfinder
1673	1673	VanHBX_2_U35369	vanB	3000013.0	resfinder
1674	1674	VanHBX_2_U35369	vanX gene in vanB cluster	3002950.0	resfinder
1675	1675	sul1_29_AJ746361	sul1	3000410.0	resfinder
1676	1676	blaOXA-452_1_KR061505	OXA-452	3003608.0	resfinder
1677	1677	aph(6)-Id_3_AB109805	APH(6)-Id	3002660.0	resfinder
1678	1678	blaOXA-406_1_KJ584915	OXA-406	3001597.0	resfinder
1679	1679	blaIMP-51_1_LC031883	IMP-51	3003659.0	resfinder
1680	1680	cepA_6_FR688022	cepA	3003559.0	resfinder
1681	1681	aadA10_2_AM087405	aadA6/aadA10	3002622.0	resfinder
1682	1682	blaTEM-109_1_AY628175	TEM-109	3000972.0	resfinder
1683	1683	blaSHV-128_1_GU932590	SHV-128	3001175.0	resfinder
1684	1684	blaCMY-148_1_KY624573	CMY-148	3005192.0	resfinder
1685	1685	blaOXA-99_1_DQ888718	OXA-99	3001649.0	resfinder
1686	1686	blaSHV-61_1_AJ866284	SHV-61	3001116.0	resfinder
1687	1687	blaKPC-17_1_KC465200	KPC-17	3002327.0	resfinder
1688	1688	blaOXA-20_2_AF024602	OXA-20	3001415.0	resfinder
1689	1689	grdA_1_QJX10702	efrB	3003949.0	resfinder
1690	1690	tet(40)_1_FJ158002	tet(40)	3000567.0	resfinder
1691	1691	blaB-2_1_AF189300	BlaB-2	3005533.0	resfinder
1692	1692	aadA7_1_AF224733	aadA7	3002607.0	resfinder
1693	1693	qnrB57_1_JX259318	qnrB57	qnrB57	resfinder
1694	1694	blaOXA-540_1_KJ138219	OXA-540	3005314.0	resfinder
1695	1695	blaOXA-122_1_EU255291	OXA-122	3001444.0	resfinder
1696	1696	fosE_2_AY029772	FosX	3000198.0	resfinder
1697	1697	cfxA_1_U38243	CfxA	3003001.0	resfinder
1698	1698	nimH_1_KX576455	optrA	3003746.0	resfinder
1699	1699	blaIMP-54_1_KU052795	IMP-54	3005464.0	resfinder
1700	1700	blaACC-1b_1_AF180955	ACC-1b	3006229.0	resfinder
1701	1701	blaOXA-361_1_KF460531	OXA-361	3001548.0	resfinder
1702	1702	blaCMY-69_1_JX049132	CMY-69	3002082.0	resfinder
1703	1703	blaSHV-190_1_KP868753	SHV-190	3003590.0	resfinder
1704	1704	aph(3'')-Ib_3_AF321550	APH(3'')-Ib	3002639.0	resfinder
1705	1705	blaSHV-12_1_KF976405	SHV-66	3001121.0	resfinder
1706	1706	sul2_1_AF542061	sul2	3000412.0	resfinder
1707	1707	blaOXA-258_1_HE614014	OXA-258	3001503.0	resfinder
1708	1708	erm(30)_1_AF079138	Erm(30)	3001265.0	resfinder
1709	1709	blaOXA-441_1_JX865394	OXA-441	3003597.0	resfinder
1710	1710	blaCMY-109_1_AJ746169	CMY-109	3002121.0	resfinder
1711	1711	blaOXA-184_1_JQ396378	OXA-184	3001476.0	resfinder
1712	1712	blaOKP-B-5_1_AY512506	OKP-B-5	3002438.0	resfinder
1713	1713	cmlB1_1_AM296481	cmlB1	3002699.0	resfinder
1714	1714	blaMIR-1_1_M37839	MIR-1	3002166.0	resfinder
1715	1715	blaPLA1a_1_AY302757	PLA-1	3006968.0	resfinder
1716	1716	blaTEM-43_1_U95363	TEM-43	3000912.0	resfinder
1717	1717	fusB_1_AY373761	fusB	3003552.0	resfinder
1718	1718	blaPEDO-1_1_KP109677	PEDO-1	3003670.0	resfinder
1719	1719	dfrA14_3_Z50804	dfrA14	3002859.0	resfinder
1720	1720	blaTEM-194_1_JN935136	TEM-194	3001054.0	resfinder
1721	1721	aph(3')-VIIa_1_M29953	APH(3')-VIIa	3002654.0	resfinder
1722	1722	blaZ_102_MLQA01000023	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1723	1723	blaOXA-337_1_KF048908	OXA-337	3001525.0	resfinder
1724	1724	blaBEL-1_1_DQ089809	BEL-1	3002385.0	resfinder
1725	1725	blaOXA-125_1_EU255294	OXA-125	3001447.0	resfinder
1726	1726	blaZ_36_JITV01000006	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1727	1727	blaOKP-A-3_1_AM051140	OKP-A-3	3002420.0	resfinder
1728	1728	blaTEM-102_1_AY040093	TEM-102	3000965.0	resfinder
1729	1729	dfrA16_4_EU158182	dfrA16	3003014.0	resfinder
1730	1730	blaCTX-M-25_1_AF518567	CTX-M-25	3001887.0	resfinder
1731	1731	blaTEM-94_1_AJ318094	TEM-94	3000961.0	resfinder
1732	1732	blaIND-5_1_AY504627	IND-5	3002261.0	resfinder
1733	1733	blaB-7_1_AF189304	BlaB-7	3005555.0	resfinder
1734	1734	blaOXA-457_1_KP903887	OXA-457	3003613.0	resfinder
1735	1735	blaOXA-496_1_KT200608	OXA-496	3005335.0	resfinder
1736	1736	blaCMY-140_1_KX354367	CMY-140	3005185.0	resfinder
1737	1737	blaZ_12_M15195	BCL-1	3004749.0	resfinder
1738	1738	blaIMP-30_1_KM589497	IMP-30	3002221.0	resfinder
1739	1739	blaOXA-50_1_AY306130	OXA-50	3001796.0	resfinder
1740	1740	blaVIM-35_1_JX982634	VIM-35	3002305.0	resfinder
1741	1741	mcr-3.2_1_NMWW01000143	mcr-3.2	mcr-3.2	resfinder
1742	1742	blaVIM-56_1_MG834535	VIM-56	3005504.0	resfinder
1743	1743	blaCTX-M-117_1_JN227085	CTX-M-117	3001977.0	resfinder
1744	1744	blaIMP-32_1_JQ002629	IMP-32	3002223.0	resfinder
1745	1745	blaTEM-80_1_AF347054	TEM-80	3000947.0	resfinder
1746	1746	blaSHV-204_1_MH243356	SHV-204	3005213.0	resfinder
1747	1747	blaOXA-530_1_KX599398	OXA-530	3005760.0	resfinder
1748	1748	sul1_9_AY963803	sul1	3000410.0	resfinder
1749	1749	mcr-3.15_1_MH332765	MCR-3.8	3004509.0	resfinder
1750	1750	blaCTX-M-122_1_JN790863	CTX-M-122	3001981.0	resfinder
1751	1751	aac(6')-Ib_2_M23634	AAC(6')-Ib10	3002581.0	resfinder
1752	1752	blaSHV-147_1_JX121114	SHV-147	3001186.0	resfinder
1753	1753	blaCMY-58_1_HQ185697	CMY-58	3002072.0	resfinder
1754	1754	blaPAO_4_AY083592	PDC-31	3006680.0	resfinder
1755	1755	blaCMY-68_1_JN714480	CMY-68	3002081.0	resfinder
1756	1756	aac(6')-Iid_1_AJ584700	AAC(6')-Iid	3002589.0	resfinder
1757	1757	blaOXA-276_1_APPI01000013	OXA-276	3001732.0	resfinder
1758	1758	blaDHA-26_1_MH067966	DHA-26	3006467.0	resfinder
1759	1759	blaOXA-35_1_AF315786	OXA-35	3001429.0	resfinder
1760	1760	blaMOR-2_1_AY235804	MOR-2	3006953.0	resfinder
1761	1761	blaEBR-1_1_AF416700	EBR-1	3000842.0	resfinder
1762	1762	blaMOR_1_Y10283	DHA-21	3002152.0	resfinder
1763	1763	blaCMY-101_1_KF526114	CMY-101	3002113.0	resfinder
1764	1764	dfrG_1_AB205645	dfrG	3002868.0	resfinder
1765	1765	blaCTX-M-98_1_HM755448	CTX-M-98	3001957.0	resfinder
1766	1766	blaTEM-112_1_AY589493	TEM-112	3000975.0	resfinder
1767	1767	blaZ_54_NZ_JVRB01000003	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1768	1768	blaACC-2_1_AF180952	ACC-2	3001816.0	resfinder
1769	1769	qnrS11_1_JQ269335	QnrS11	3004624.0	resfinder
1770	1770	tet(Q)_4_Z21523	tet(Q)	tet(Q)	resfinder
1771	1771	blaCTX-M-75_1_GQ149244	CTX-M-75	3001936.0	resfinder
1772	1772	tet(O/32/O)_4_AIOQ01000025	tetO	3000190.0	resfinder
1773	1773	fusB_2_JF777505	fusB	3003552.0	resfinder
1774	1774	blaNPS_1_AY027589	NPS-1	3004239.0	resfinder
1775	1775	aac(3)-IIIc_1_L06161	AAC(3)-IIIc	3002538.0	resfinder
1776	1776	blaTEM-6_1_X57972	TEM-6	3000878.0	resfinder
1777	1777	fosK_1_AB917040	FosK	3003207.0	resfinder
1778	1778	blaOXA-201_1_HQ734812	OXA-201	3001666.0	resfinder
1779	1779	blaVIM-20_1_GQ414736	VIM-20	3002290.0	resfinder
1780	1780	dfrA17_3_JQ414038	dfrA17	3002860.0	resfinder
1781	1781	mecA1_2_AY820253	mecA	3000617.0	resfinder
1782	1782	blaVEB-2_1_AY027870	VEB-2	3002371.0	resfinder
1783	1783	fosB4_1_KR870311	FosB4	3004671.0	resfinder
1784	1784	blaVIM-48_1_KY362199	VIM-2	3002272.0	resfinder
1785	1785	fmrO_1_Q08325	armA	3000858.0	resfinder
1786	1786	blaOXA-435_1_KP144324	OXA-435	3003162.0	resfinder
1787	1787	qnrB50_1_JX440357	QnrB50	3002765.0	resfinder
1788	1788	tet(Q)_1_L33696	tetQ	3000191.0	resfinder
1789	1789	vat(E)_8_AY043209	vatE	3002844.0	resfinder
1790	1790	blaPER-6_1_GQ396303	PER-6	3002368.0	resfinder
1791	1791	mecC_4_HG515014	mecC	3001209.0	resfinder
1792	1792	blaZ_69_NZ_CUHB01000033	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1793	1793	blaSHV-152_1_JX121119	SHV-152	3001191.0	resfinder
1794	1794	blaL1_3_EF126059	L1 beta-lactamase	3000582.0	resfinder
1795	1795	blaSHV-149_1_JX121116	SHV-149	3001188.0	resfinder
1796	1796	mcr-1.5_1_KY283125	MCR-1.5	3004685.0	resfinder
1797	1797	blaPER-5_1_FJ627180	PER-5	3002367.0	resfinder
1798	1798	aac(6')Ib-cr_3_EF210035	AAC(6')-Ib-Suzhou	3002591.0	resfinder
1799	1799	blaCTX-M-116_1_JF966749	CTX-M-116	3001976.0	resfinder
1800	1800	blaBEL-3_1_GQ202694	BEL-3	3002387.0	resfinder
1801	1801	blaOXA-138_1_EU670845	OXA-138	3001655.0	resfinder
1802	1802	aac(6')-Iad_1_AB119105	AAC(6')-Iad	3002572.0	resfinder
1803	1803	blaOXA-10_1_J03427	OXA-10	3001405.0	resfinder
1804	1804	dfrA14_1_KF921535	dfrA14	3002859.0	resfinder
1805	1805	blaOXA-217_1_JN603240	OXA-217	3001489.0	resfinder
1806	1806	blaACT-1_1_U58495	ACT-1	3001821.0	resfinder
1807	1807	blaSHV-67_1_DQ174307	SHV-67	3001122.0	resfinder
1808	1808	cfr_2_AJ879565	cfrA	3003441.0	resfinder
1809	1809	cfr_2_AJ879565	cfrA	3003441.0	resfinder
1810	1810	cfr_2_AJ879565	cfrA	3003441.0	resfinder
1811	1811	blaOKP-A-4_1_AM051142	OKP-A-4	3002421.0	resfinder
1812	1812	blaCTX-M-39_1_AY954516	CTX-M-39	3001901.0	resfinder
1813	1813	floR_2_AF118107	floR	3002705.0	resfinder
1814	1814	blaCTX-M-134_1_JX896165	CTX-M-134	3001992.0	resfinder
1815	1815	aph(3')-XV_3_EU165039	APH(3')-XV	3005154.0	resfinder
1816	1816	blaOXA-426_1_KM588354	OXA-426	3003149.0	resfinder
1817	1817	blaOXA-28_1_AF231133	OXA-28	3001423.0	resfinder
1818	1818	blaOXA-473_1_KR182166	OXA-473	3003629.0	resfinder
1819	1819	blaCMY-73_1_GQ351345	CMY-73	3002086.0	resfinder
1820	1820	blaFOX-5_1_AY007369	FOX-5	3002159.0	resfinder
1821	1821	blaOXA-104_1_EF581285	OXA-104	3001636.0	resfinder
1822	1822	blaZ_42_CCEE01000006	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1823	1823	qnrVC7_1_KM555152	QnrVC7	3003193.0	resfinder
1824	1824	sul1_36_X15024	sul1	3000410.0	resfinder
1825	1825	blaZ_136_NZ_ALWE01000009	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1826	1826	blaOXA-284_1_APRU01000004	OXA-284	3001739.0	resfinder
1827	1827	blaCTX-M-188_1_KX676491	CTX-M-188	3005611.0	resfinder
1828	1828	erm(34)_1_AY234334	Erm(34)	3000600.0	resfinder
1829	1829	blaIMP-27_1_JF894248	IMP-27	3002218.0	resfinder
1830	1830	qnrB22_1_FJ981621	qnrB22	qnrB22	resfinder
1831	1831	blaSHV-164_1_HE981194	SHV-164	3001347.0	resfinder
1832	1832	blaZ_1_CP000704	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1833	1833	blaCTX-M-173_1_KT997884	CTX-M-173	3005596.0	resfinder
1834	1834	blaZ_119_NZ_CANQ01000029	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1835	1835	blaSHV-110_1_HQ877615	SHV-110	3001159.0	resfinder
1836	1836	blaOKP-B-17_1_AM850919	OKP-B-17	3002450.0	resfinder
1837	1837	aac(6')-Ia_1_M18967	AAC(6')-Ia	3002545.0	resfinder
1838	1838	blaOXA-32_1_AF315351	OXA-32	3001426.0	resfinder
1839	1839	blaTEM-201_1_JX310327	TEM-201	3001378.0	resfinder
1840	1840	tcr3_1_D38215	tcr3	3002893.0	resfinder
1841	1841	blaFRI-2_1_KX620467	FRI-2	3004798.0	resfinder
1842	1842	blaSFO-1_1_AB003148	SFO-1	3006986.0	resfinder
1843	1843	blaZ_73_CYNA01000004	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1844	1844	aadK_1_M26879	aadK	3002627.0	resfinder
1845	1845	blaCTX-M-161_1_KP128034	CTX-M-161	3003169.0	resfinder
1846	1846	blaCARB-25_1_BK008888	CARB-25	3005561.0	resfinder
1847	1847	blaCMY-60_1_JF460794	CMY-60	3002073.0	resfinder
1848	1848	blaCARB-28_1_BK008906	CARB-28	3005564.0	resfinder
1849	1849	blaTEM-127_1_AY368236	TEM-127	3000989.0	resfinder
1850	1850	blaTEM-96_1_AY092401	TEM-96	3000963.0	resfinder
1851	1851	cat(pC221)_1_X02529	Staphylococcus intermedius chloramphenicol acetyltransferase	3004457.0	resfinder
1852	1852	ant(2'')-Ia_3_X74412	ANT(2'')-Ia	3000230.0	resfinder
1853	1853	blaOXA-256_1_HE616889	OXA-256	3001502.0	resfinder
1854	1854	sul1_38_BX248359	sul1	3000410.0	resfinder
1855	1855	blaNDM-2_1_JF703135	NDM-2	3000590.0	resfinder
1856	1856	blaCTX-M-63_1_AB205197	CTX-M-63	3001924.0	resfinder
1857	1857	blaOXA-346_1_KF048919	OXA-346	3001534.0	resfinder
1858	1858	blaOXA-85_1_JANA01000064	blaOXA-85	blaOXA-85	resfinder
1859	1859	blaOXA-486_1_AY597426	OXA-486	3003643.0	resfinder
1860	1860	aac(3)-IIb_1_M97172	AAC(3)-IIb	3002534.0	resfinder
1861	1861	blaOKP-A-1_1_AM051138	OKP-A-1	3002418.0	resfinder
1862	1862	blaOKP-A-16_1_FJ755840	OKP-A-16	3002433.0	resfinder
1863	1863	blaTEM-188_1_JN211012	TEM-188	3001048.0	resfinder
1864	1864	fosF_1_AY294333	FosK	3003207.0	resfinder
1865	1865	blaCARB-35_1_BK008900	CARB-35	3005571.0	resfinder
1866	1866	blaNDM-14_1_KM210086	NDM-14	3003183.0	resfinder
1867	1867	blaVIM-51_1_KU746270	VIM-51	3005499.0	resfinder
1868	1868	tet(39)_1_KT346360	tet(D)	3000168.0	resfinder
1869	1869	ant(4')-IIb_1_AY114142	ANT(4')-IIb	3002625.0	resfinder
1870	1870	dfrK_3_FN812951	dfrK	3002869.0	resfinder
1871	1871	blaCTX-M-179_1_KU705393	CTX-M-179	3005602.0	resfinder
1872	1872	aac(6')-33_1_GQ337064	AAC(6')-33	3002587.0	resfinder
1873	1873	dfrB8_1_GU295656	dfrB7	3004556.0	resfinder
1874	1874	blaOXA-555_1_KY126224	OXA-555	3005779.0	resfinder
1875	1875	blaLAP-2_1_EU159120	LAP-2	3004826.0	resfinder
1876	1876	blaOXA-384_1_KF986263	OXA-384	3001570.0	resfinder
1877	1877	qnrB78_1_KM985471	QnrB13	3002727.0	resfinder
1878	1878	blaCMY-86_1_KJ207204	CMY-86	3002099.0	resfinder
1879	1879	blaOXA-408_1_KJ584917	OXA-408	3001599.0	resfinder
1880	1880	blaVIM-24_1_HM855205	VIM-24	3002294.0	resfinder
1881	1881	mcr-3.8_1_MF598078	MCR-3.8	3004509.0	resfinder
1882	1882	blaGOB-16_1_GU188443	GOB-16	3004808.0	resfinder
1883	1883	aadA5_1_AF137361	aadA5	3002605.0	resfinder
1884	1884	blaSHV-150_1_JX121117	SHV-150	3001189.0	resfinder
1885	1885	qnrB90_1_MG182074	QnrB10	3002724.0	resfinder
1886	1886	aac(6')-Ik_1_L29510	AAC(6')-Ik	3002558.0	resfinder
1887	1887	aadA1_3_JQ414041	aadA	3002601.0	resfinder
1888	1888	blaOXA-505_1_KU531433	OXA-505	3005735.0	resfinder
1889	1889	blaZ_24_JBLQ01000018	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1890	1890	blaSHV-144_1_JQ926986	SHV-144	3001345.0	resfinder
1891	1891	tet(57)_1_KP137702	tet(57)	3005006.0	resfinder
1892	1892	blaCTX-M-114_1_GQ351346	CTX-M-114	3001974.0	resfinder
1893	1893	blaIND-9_1_GU186045	IND-9	3002265.0	resfinder
1894	1894	dfrA27_1_FJ459817	dfrA27	3004550.0	resfinder
1895	1895	blaOXA-26_1_AF201827	OXA-26	3001421.0	resfinder
1896	1896	dfrB4_1_AJ429132	dfrB4	3004498.0	resfinder
1897	1897	blaCMY-153_1_MF042206	CMY-153	3005218.0	resfinder
1898	1898	blaTEM-169_1_KP012538	TEM-169	3001035.0	resfinder
1899	1899	dfrA17_2_JN645879	dfrA17	3002860.0	resfinder
1900	1900	blaCMY-21_1_DQ139328	CMY-21	3002032.0	resfinder
1901	1901	blaCTX-M-207_1_LC348384	CTX-M-207	3005630.0	resfinder
1902	1902	blaOKP-B-1_1_AM051150	OKP-B-1	3002434.0	resfinder
1903	1903	blaIMP-1_1_EF027105	IMP-1	3002192.0	resfinder
1904	1904	blaTEM-156_1_AM941159	TEM-156	3001022.0	resfinder
1905	1905	blaSRT-2_1_AY524276	SRT-2	3002494.0	resfinder
1906	1906	qnrVC6_1_KC202804	QnrVC6	3002803.0	resfinder
1907	1907	blaSHV-186_1_KM233165	SHV-186	3003153.0	resfinder
1908	1908	blaTEM-149_1_DQ369751	TEM-149	3001016.0	resfinder
1909	1909	blaSED1_1_AF321608	Sed-1	3003561.0	resfinder
1910	1910	blaSHV-38_1_AY079099	SHV-38	3001096.0	resfinder
1911	1911	blaDIM-1_1_GU323019	DIM-1	3000848.0	resfinder
1912	1912	dfrA28_2_FM877476	dfrA28	3004551.0	resfinder
1913	1913	tet(O/W/32/O/W/O)_2_DQ679926	tet(W/N/W)	3004442.0	resfinder
1914	1914	blaOXA-522_1_KX599408	OXA-522	3005752.0	resfinder
1915	1915	blaOXA-385_1_KF986253	OXA-385	3001571.0	resfinder
1916	1916	blaSFC-1_1_AY354402	SFC-1	3006985.0	resfinder
1917	1917	tet(G)_2_AF133140	tet(D)	3000168.0	resfinder
1918	1918	blaTEM-181_1_KM977568	TEM-181	3001044.0	resfinder
1919	1919	blaOXA-247_1_JX893517	OXA-247	3001791.0	resfinder
1920	1920	erm(A)_1_X03216	ErmA	3000347.0	resfinder
1921	1921	blaOXA-56_1_AY445080	OXA-56	3001795.0	resfinder
1922	1922	blaSGM-5_1_NG049987	SGM-5	3006991.0	resfinder
1923	1923	lnu(E)_1_KF287643	lnuE	3003762.0	resfinder
1924	1924	blaOXA-507_1_KU551305	OXA-507	3005737.0	resfinder
1925	1925	tet(X4)_1_MK134376	Tet(X4)	3004720.0	resfinder
1926	1926	blaOXA-177_1_HM113563	OXA-177	3001661.0	resfinder
1927	1927	blaSHV-99_1_AM941845	SHV-99	3001337.0	resfinder
1928	1928	sul1_2_U12338	sul1	3000410.0	resfinder
1929	1929	blaZ_122_NZ_AJGE01000057	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1930	1930	blaDHA-20_1_KM087848	DHA-20	3002151.0	resfinder
1931	1931	fos_1_ACCV01000052	FosC2	3002874.0	resfinder
1932	1932	rmtB2_1_JN968578	rmtB	3000860.0	resfinder
1933	1933	qnrB69_1_KC580658	QnrB69	3002781.0	resfinder
1934	1934	blaMIR-2_1_AY227752	MIR-2	3002168.0	resfinder
1935	1935	blaIND-2_2_AF219127	IND-2	3002257.0	resfinder
1936	1936	VanGXY_1_AY271782	vanG	3002909.0	resfinder
1937	1937	VanGXY_1_AY271782	vanXY gene in vanG cluster	3003069.0	resfinder
1938	1938	erm(G)_1_M15332	ErmG	3000522.0	resfinder
1939	1939	blaCTX-M-203_1_MF196230	CTX-M-203	3005626.0	resfinder
1940	1940	blaTEM-40_1_FR717535	TEM-40	3000910.0	resfinder
1941	1941	erm(T)_1_M64090	ErmT	3000595.0	resfinder
1942	1942	blaTEM-182_1_HQ317449	TEM-182	3001373.0	resfinder
1943	1943	blaZ_91_FKQH01000022	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1944	1944	blaTEM-101_1_AF495873	TEM-101	3000964.0	resfinder
1945	1945	blaNDM-3_1_JQ734687	NDM-3	3002354.0	resfinder
1946	1946	VanE_1_AF136925	vanE	3002907.0	resfinder
1947	1947	dfrA15_1_AF156486	dfrA15b	3004640.0	resfinder
1948	1948	qnrB2_1_DQ351242	QnrB20	3002735.0	resfinder
1949	1949	rmtD_1_DQ914960	rmtD	3002667.0	resfinder
1950	1950	blaOXA-60d_1_AY664506	OXA-571	3005326.0	resfinder
1951	1951	erm(B)_23_X72021	ErmB	3000375.0	resfinder
1952	1952	blaZ_21_JGQH01000014	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
1953	1953	dfrA1_7_AJ400733	dfrA1	3002854.0	resfinder
1954	1954	fosX_2_AL591981	FosX	3000198.0	resfinder
1955	1955	blaOXA-83_1_DQ309277	OXA-83	3001623.0	resfinder
1956	1956	cphA1_4_AY261376	cphA5	3003101.0	resfinder
1957	1957	blaTEM-83_1_AF427129	TEM-83	3000950.0	resfinder
1958	1958	blaOXA-90_1_EU547443	OXA-90	3001650.0	resfinder
1959	1959	blaCARB-50_1_NG_052478	CARB-55	3005589.0	resfinder
1960	1960	ole(C)_1_L06249	oleC	3003748.0	resfinder
1961	1961	blaCMY-41_1_AB429270	CMY-41	3002052.0	resfinder
1962	1962	blaTEM-126_1_AY628199	TEM-126	3000988.0	resfinder
1963	1963	blaOXA-72_1_AY739646	OXA-72	3001705.0	resfinder
1964	1964	blaCTX-M-189_1_FJ657512	CTX-M-189	3005612.0	resfinder
1965	1965	tet(A)_1_AJ313332	tet(A)	3000165.0	resfinder
1966	1966	aac(3)-Xa_1_AB028210	AAC(3)-Xa	3002544.0	resfinder
1967	1967	blaTEM-162_1_EF468463	TEM-162	3001028.0	resfinder
1968	1968	nimE_1_AM042593	optrA	3003746.0	resfinder
1969	1969	qnrB56_1_JX259317	qnrB56	qnrB56	resfinder
1970	1970	cphA1_7_X57102	imiH	3003094.0	resfinder
1971	1971	blaOXA-137_1_EU086834	OXA-137	3001767.0	resfinder
1972	1972	blaKPC-33_1_CP025144	KPC-33	3005365.0	resfinder
