Original ID	Gene Name in CARD	ARO	Database
D-alanine--D-alanine ligase|KF626759.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Beta-lactamase|KF626778.1|pediatric_fecal_sample|PIP	EC-5	3006880	resfinder_fg
Dihydrofolate reductase|KF626780.1|pediatric_fecal_sample|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KF626781.1|pediatric_fecal_sample|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF626783.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
Dihydrofolate reductase|KF626787.1|pediatric_fecal_sample|TMP	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase|KF626789.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF626793.1|pediatric_fecal_sample|SXT	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase|KF626795.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF626802.1|pediatric_fecal_sample|SXT	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KF626808.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
D-alanine--D-alanine ligase A|KF626813.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase B|KF626814.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF626821.1|pediatric_fecal_sample|TMP	dfrA26	3002857	resfinder_fg
D-alanine--D-alanine ligase|KF626822.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KF626823.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KF626824.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KF626830.1|pediatric_fecal_sample|CYC	vanL	3002910	resfinder_fg
Dihydrofolate reductase|KF626831.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KF626836.1|pediatric_fecal_sample|SXT	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF626842.1|pediatric_fecal_sample|TMP	dfr22	3005354	resfinder_fg
Dihydrofolate reductase|KF626846.1|pediatric_fecal_sample|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KF626850.1|pediatric_fecal_sample|TMP	dfrE	3002875	resfinder_fg
tetracycline resistance ribosomal protection protein Tet(O)|KF626853.1|pediatric_fecal_sample|TET	tet(O)	3000190	resfinder_fg
Dihydrofolate reductase type 3|KF626858.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase A|KF626861.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF626864.1|pediatric_fecal_sample|TMP	dfrK	3002869	resfinder_fg
Dihydrofolate reductase|KF626865.1|pediatric_fecal_sample|SXT	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KF626866.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KF626867.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KF626868.1|pediatric_fecal_sample|CYC	vanP	3007189	resfinder_fg
Dihydrofolate reductase|KF626873.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KF626876.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
Dihydrofolate reductase|KF626877.1|pediatric_fecal_sample|TMP	dfrK	3002869	resfinder_fg
Dihydrofolate reductase|KF626878.1|pediatric_fecal_sample|SXT	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KF626880.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KF626882.1|pediatric_fecal_sample|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF626883.1|pediatric_fecal_sample|TMP	dfrC	3002865	resfinder_fg
Dihydrofolate reductase|KF626884.1|pediatric_fecal_sample|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KF626890.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
D-alanine--D-alanine ligase|KF626894.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
16S rRNA (guanine(1405)-N(7))-methyltransferase|KF626896.1|pediatric_fecal_sample|GEN	rmtB	3000860	resfinder_fg
D-alanine--D-alanine ligase|KF626897.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KF626911.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF626916.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KF626918.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KF626925.1|pediatric_fecal_sample|TMP	dfrA20	3003016	resfinder_fg
Beta-lactamase|KF626926.1|pediatric_fecal_sample|ATM	EC-5	3006880	resfinder_fg
D-alanine--D-alanine ligase B|KF626928.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF626931.1|pediatric_fecal_sample|SXT	dfrD	3002866	resfinder_fg
Dihydrofolate reductase|KF626934.1|pediatric_fecal_sample|SXT	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase|KF626938.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase A|KF626943.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF626946.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
Dihydrofolate reductase|KF626948.1|pediatric_fecal_sample|TMP	dfrA26	3002857	resfinder_fg
D-alanine--D-alanine ligase|KF626952.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF626953.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF626955.1|pediatric_fecal_sample|SXT	dfrE	3002875	resfinder_fg
Dihydrofolate reductase|KF626956.1|pediatric_fecal_sample|SXT	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KF626957.1|pediatric_fecal_sample|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF626958.1|pediatric_fecal_sample|TMP	dfrA26	3002857	resfinder_fg
D-alanine--D-alanine ligase|KF626959.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF626962.1|pediatric_fecal_sample|SXT	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF626966.1|pediatric_fecal_sample|SXT	dfrD	3002866	resfinder_fg
Dihydrofolate reductase|KF626983.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
D-alanine--D-alanine ligase|KF626986.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
Chloramphenicol acetyltransferase|KF626988.1|pediatric_fecal_sample|CHL	catP	3002686	resfinder_fg
Dihydrofolate reductase|KF626990.1|pediatric_fecal_sample|TMP	dfrC	3002865	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KF626993.1|pediatric_fecal_sample|PEN	CblA-1	3002999	resfinder_fg
D-alanine--D-alanine ligase A|KF626994.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF626996.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KF627010.1|pediatric_fecal_sample|PEN	CblA-1	3002999	resfinder_fg
Dihydrofolate reductase|KF627022.1|pediatric_fecal_sample|TMP	dfrK	3002869	resfinder_fg
Dihydrofolate reductase type 3|KF627023.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KF627025.1|pediatric_fecal_sample|CYC	vanL	3002910	resfinder_fg
tetracycline resistance ribosomal protection protein Tet(W)|KF627030.1|pediatric_fecal_sample|TET	tet(W)	3000194	resfinder_fg
Dihydrofolate reductase type 3|KF627031.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KF627038.1|pediatric_fecal_sample|TMP	dfrE	3002875	resfinder_fg
D-alanine--D-alanine ligase B|KF627042.1|pediatric_fecal_sample|CYC	vanL	3002910	resfinder_fg
Dihydrofolate reductase|KF627062.1|pediatric_fecal_sample|TMP	dfrE	3002875	resfinder_fg
Dihydrofolate reductase|KF627070.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase A|KF627073.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627075.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KF627077.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KF627079.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase type 3|KF627083.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KF627086.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
D-alanine--D-alanine ligase|KF627089.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
D-alanine--D-alanine ligase|KF627091.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627096.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase A|KF627099.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627100.1|pediatric_fecal_sample|TMP	dfrE	3002875	resfinder_fg
D-alanine--D-alanine ligase|KF627107.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
D-alanine--D-alanine ligase A|KF627108.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Chloramphenicol acetyltransferase 3|KF627113.1|pediatric_fecal_sample|CHL	catP	3002686	resfinder_fg
D-alanine--D-alanine ligase A|KF627117.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627122.1|pediatric_fecal_sample|SXT	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF627126.1|pediatric_fecal_sample|SXT	dfrG	3002868	resfinder_fg
D-alanine--D-alanine ligase|KF627127.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627128.1|pediatric_fecal_sample|SXT	dfrA20	3003016	resfinder_fg
Dihydrofolate reductase|KF627130.1|pediatric_fecal_sample|TMP	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase|KF627132.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
Beta-lactamase SHV-1|KF627135.1|pediatric_fecal_sample|PIP	SHV-40	3001098	resfinder_fg
D-alanine--D-alanine ligase A|KF627139.1|pediatric_fecal_sample|CYC	vanI	3003723	resfinder_fg
D-alanine--D-alanine ligase|KF627140.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627148.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627152.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase A|KF627158.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase A|KF627161.1|pediatric_fecal_sample|CYC	vanP	3007189	resfinder_fg
Dihydrofolate reductase|KF627165.1|pediatric_fecal_sample|TMP	dfrC	3002865	resfinder_fg
Dihydrofolate reductase|KF627170.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KF627171.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KF627173.1|pediatric_fecal_sample|CTX	CblA-1	3002999	resfinder_fg
D-alanine--D-alanine ligase A|KF627176.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627178.1|pediatric_fecal_sample|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KF627179.1|pediatric_fecal_sample|TMP	dfrC	3002865	resfinder_fg
tetracycline resistance ribosomal protection protein Tet(O)|KF627184.1|pediatric_fecal_sample|TET	tet(O)	3000190	resfinder_fg
D-alanine--D-alanine ligase B|KF627186.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KF627188.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627195.1|pediatric_fecal_sample|SXT	dfrA20	3003016	resfinder_fg
D-alanine--D-alanine ligase|KF627197.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627199.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
D-alanine--D-alanine ligase|KF627208.1|pediatric_fecal_sample|CYC	vanB	3000013	resfinder_fg
D-alanine--D-alanine ligase|KF627212.1|pediatric_fecal_sample|CYC	vanP	3007189	resfinder_fg
16S rRNA (guanine(1405)-N(7))-methyltransferase|KF627218.1|pediatric_fecal_sample|GEN	rmtB	3000860	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KF627219.1|pediatric_fecal_sample|PIP	CblA-1	3002999	resfinder_fg
D-alanine--D-alanine ligase|KF627223.1|pediatric_fecal_sample|CYC	vanL	3002910	resfinder_fg
D-alanine--D-alanine ligase B|KF627230.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase|KF627235.1|pediatric_fecal_sample|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF627236.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase B|KF627243.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Chloramphenicol acetyltransferase|KF627245.1|pediatric_fecal_sample|CHL	catV	3004357	resfinder_fg
Dihydrofolate reductase type 3|KF627248.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KF627249.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KF627250.1|pediatric_fecal_sample|ATM	CblA-1	3002999	resfinder_fg
D-alanine--D-alanine ligase A|KF627260.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase B|KF627263.1|pediatric_fecal_sample|CYC	vanL	3002910	resfinder_fg
D-alanine--D-alanine ligase A|KF627269.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627270.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627275.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627276.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
Dihydrofolate reductase|KF627289.1|pediatric_fecal_sample|SXT	DfrA38	3005349	resfinder_fg
D-alanine--D-alanine ligase|KF627294.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627295.1|pediatric_fecal_sample|SXT	dfrC	3002865	resfinder_fg
D-alanine--D-alanine ligase A|KF627297.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase type 3|KF627300.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KF627301.1|pediatric_fecal_sample|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KF627303.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
tetracycline resistance ribosomal protection protein Tet(W)|KF627305.1|pediatric_fecal_sample|TET	tet(W)	3000194	resfinder_fg
D-alanine--D-alanine ligase A|KF627306.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627313.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627319.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KF627323.1|pediatric_fecal_sample|SXT	dfrC	3002865	resfinder_fg
D-alanine--D-alanine ligase|KF627324.1|pediatric_fecal_sample|CYC	vanN	3002912	resfinder_fg
Dihydrofolate reductase|KF627333.1|pediatric_fecal_sample|TMP	dfrE	3002875	resfinder_fg
D-alanine--D-alanine ligase B|KF627339.1|pediatric_fecal_sample|CYC	vanD	3000005	resfinder_fg
Dihydrofolate reductase|KF627342.1|pediatric_fecal_sample|SXT	dfrK	3002869	resfinder_fg
Dihydrofolate reductase|KF627350.1|pediatric_fecal_sample|SXT	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase|KF627355.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627356.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KF627366.1|pediatric_fecal_sample|SXT	dfrL	3007456	resfinder_fg
Dihydrofolate reductase|KF627367.1|pediatric_fecal_sample|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KF627381.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KF627383.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase|KF627384.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
Beta-lactamase|KF627385.1|pediatric_fecal_sample|PEN	EC-5	3006880	resfinder_fg
D-alanine--D-alanine ligase|KF627398.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KF627399.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KF627420.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627423.1|pediatric_fecal_sample|CYC	vanP	3007189	resfinder_fg
D-alanine--D-alanine ligase|KF627429.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KF627435.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627458.1|pediatric_fecal_sample|TMP	dfrL	3007456	resfinder_fg
D-alanine--D-alanine ligase|KF627462.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627472.1|pediatric_fecal_sample|TMP	dfrE	3002875	resfinder_fg
D-alanine--D-alanine ligase B|KF627473.1|pediatric_fecal_sample|CYC	vanL	3002910	resfinder_fg
D-alanine--D-alanine ligase A|KF627474.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase A|KF627478.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase|KF627479.1|pediatric_fecal_sample|TMP	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase A|KF627482.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627483.1|pediatric_fecal_sample|SXT	dfrC	3002865	resfinder_fg
Dihydrofolate reductase|KF627491.1|pediatric_fecal_sample|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF627494.1|pediatric_fecal_sample|SXT	dfrC	3002865	resfinder_fg
Dihydrofolate reductase|KF627497.1|pediatric_fecal_sample|SXT	dfrK	3002869	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KF627498.1|pediatric_fecal_sample|PEN	TLA-3	3003204	resfinder_fg
D-alanine--D-alanine ligase|KF627500.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KF627503.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KF627506.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627508.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
Dihydrofolate reductase|KF627515.1|pediatric_fecal_sample|TMP	dfrC	3002865	resfinder_fg
Dihydrofolate reductase|KF627516.1|pediatric_fecal_sample|TMP	dfrL	3007456	resfinder_fg
Dihydrofolate reductase|KF627518.1|pediatric_fecal_sample|TMP	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase|KF627522.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KF627523.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase|KF627524.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KF627525.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627530.1|pediatric_fecal_sample|TMP	dfrA20	3003016	resfinder_fg
Dihydrofolate reductase|KF627538.1|pediatric_fecal_sample|SXT	dfrE	3002875	resfinder_fg
Dihydrofolate reductase|KF627541.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase B|KF627544.1|pediatric_fecal_sample|CYC	vanL	3002910	resfinder_fg
Dihydrofolate reductase|KF627548.1|pediatric_fecal_sample|SXT	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase A|KF627552.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627554.1|pediatric_fecal_sample|TMP	dfrA20	3003016	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KF627557.1|pediatric_fecal_sample|CTX	CblA-1	3002999	resfinder_fg
Dihydrofolate reductase|KF627563.1|pediatric_fecal_sample|SXT	dfrG	3002868	resfinder_fg
D-alanine--D-alanine ligase|KF627565.1|pediatric_fecal_sample|CYC	vanO	3002913	resfinder_fg
Dihydrofolate reductase|KF627572.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
D-alanine--D-alanine ligase|KF627579.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627580.1|pediatric_fecal_sample|TMP	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase|KF627583.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase|KF627587.1|pediatric_fecal_sample|SXT	dfrE	3002875	resfinder_fg
Dihydrofolate reductase|KF627590.1|pediatric_fecal_sample|SXT	dfrK	3002869	resfinder_fg
D-alanine--D-alanine ligase|KF627591.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627593.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
D-alanine--D-alanine ligase A|KF627595.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627599.1|pediatric_fecal_sample|TMP	dfrA26	3002857	resfinder_fg
D-alanine--D-alanine ligase|KF627600.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
16S rRNA (guanine(1405)-N(7))-methyltransferase|KF627609.1|pediatric_fecal_sample|GEN	rmtF	3002666	resfinder_fg
D-alanine--D-alanine ligase|KF627616.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase A|KF627618.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627622.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase A|KF627627.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627643.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
D-alanine--D-alanine ligase A|KF627645.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627646.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KF627647.1|pediatric_fecal_sample|SXT	Trimethoprim-resistant dihydrofolate reductase DfrA43	3005345	resfinder_fg
Dihydrofolate reductase|KF627649.1|pediatric_fecal_sample|SXT	dfrA20	3003016	resfinder_fg
D-alanine--D-alanine ligase B|KF627655.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KF627661.1|pediatric_fecal_sample|CYC	vanE	3002907	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KF627662.1|pediatric_fecal_sample|TZP	CblA-1	3002999	resfinder_fg
D-alanine--D-alanine ligase A|KF627665.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase type 3|KF627666.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KF627674.1|pediatric_fecal_sample|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KF627676.1|pediatric_fecal_sample|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KF627677.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627678.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KF627679.1|pediatric_fecal_sample|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF627681.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KF627688.1|pediatric_fecal_sample|TMP	dfrD	3002866	resfinder_fg
Dihydrofolate reductase|KF627695.1|pediatric_fecal_sample|SXT	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase A|KF627696.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627701.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627703.1|pediatric_fecal_sample|SXT	dfrK	3002869	resfinder_fg
Dihydrofolate reductase|KF627708.1|pediatric_fecal_sample|SXT	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KF627710.1|pediatric_fecal_sample|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KF627712.1|pediatric_fecal_sample|SXT	DfrA36	3005348	resfinder_fg
D-alanine--D-alanine ligase|KF627718.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase A|KF627724.1|pediatric_fecal_sample|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KF627728.1|pediatric_fecal_sample|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KF627732.1|pediatric_fecal_sample|SXT	DfrA36	3005348	resfinder_fg
