Original ID	Gene Name in CARD	ARO	Database
(Bla)blaGOB-9:AY647246:1-873:873	GOB-9	3004816	argannot
(Bla)blaGRD23-1:NG_062239:WP_122630835:1-726:726	GRD23-1	3006925	argannot
(Bla)blaGRD33-1:NG_062238:WP_122630834:1-870:870	GRD33-1	3006926	argannot
(Bla)blaHERA-1:AF311385:1-873:873	HERA-1	3004448	argannot
(Bla)blaHERA-2:AF398334:1-873:873	HERA-2	3004817	argannot
(Bla)blaHERA-3:AF398335:1-873:873	HERA-3	3004818	argannot
(Bla)blaHERA-4:AJ536088:1-873:873	HERA-4	3004819	argannot
(Bla)blaHERA-5:AJ536089:1-873:873	HERA-5	3004820	argannot
(Bla)blaHERA-6:AJ536090:1-873:873	HERA-6	3004821	argannot
(Bla)blaHERA-8:AJ536092:1-873:873	HERA-8	3004822	argannot
(Bla)blaI:NG_047499:101-481:381	mecI	3000124	argannot
(Bla)blaIBC-2:AF329699:373-1236:864	GES-8	3002337	argannot
(Bla)blaIMI-1:ECU50278:1264-2142:879	IMI-1	3001858	argannot
(Bla)blaIMI-2:JN412066:2891-3769:879	IMI-2	3001859	argannot
(Bla)blaIMI-3:GU015024:1-879:879	IMI-3	3001860	argannot
(Bla)blaIMI-4:KF958750:1-879:879	IMI-4	3001861	argannot
(Bla)blaIMI-7:KM103296:1-879:879	IMI-7	3003177	argannot
(Bla)blaIMI-8:KP081315:1-879:879	IMI-8	3003142	argannot
(Bla)blaIMP-10:AB074433:156-896:741	IMP-12	3002203	argannot
(Bla)blaIMP-11:AB074436:17-754:738	IMP-11	3002202	argannot
(Bla)blaIMP-13:JN091097:261-1001:741	IMP-13	3002204	argannot
(Bla)blaIMP-15:AY553333:114-854:741	IMP-15	3002206	argannot
(Bla)blaIMP-16:AJ584652:1044-1784:741	IMP-16	3002207	argannot
(Bla)blaIMP-18:AB587676:1366-2106:741	IMP-18	3002209	argannot
(Bla)blaIMP-19:AB201265:1-741:741	IMP-19	3002210	argannot
(Bla)blaIMP-1:HM036079:114-854:741	IMP-14	3002205	argannot
(Bla)blaIMP-20:AB196988:1-741:741	IMP-20	3002211	argannot
(Bla)blaIMP-21:AB204557:1-738:738	IMP-21	3002212	argannot
(Bla)blaIMP-22:FM876313:116-856:741	IMP-22	3002213	argannot
(Bla)blaIMP-24:EF192154:1-741:741	IMP-24	3002215	argannot
(Bla)blaIMP-25:EU352796:1-738:738	IMP-45	3002236	argannot
(Bla)blaIMP-27:JF894248:1-741:741	IMP-27	3002218	argannot
(Bla)blaIMP-28:HQ263342:1-741:741	IMP-28	3002219	argannot
(Bla)blaIMP-29:HQ438058:1-741:741	IMP-29	3002220	argannot
(Bla)blaIMP-2:AB182996:1-741:741	IMP-2	3002193	argannot
(Bla)blaIMP-30:HQ875573:1-741:741	IMP-38	3002229	argannot
(Bla)blaIMP-32:JQ002629:114-854:741	IMP-32	3002223	argannot
(Bla)blaIMP-33:JN848782:1-741:741	IMP-33	3002224	argannot
(Bla)blaIMP-34:AB715422:1696-2436:741	IMP-34	3002225	argannot
(Bla)blaIMP-35:JF816544:1-741:741	IMP-35	3002226	argannot
(Bla)blaIMP-37:JX131372:97-843:747	IMP-37	3002228	argannot
(Bla)blaIMP-39:D50438:1195-1935:741	IMP-1	3002192	argannot
(Bla)blaIMP-3:AB010417:1-741:741	IMP-3	3002194	argannot
(Bla)blaIMP-40:AB753457:1-741:741	IMP-40	3002231	argannot
(Bla)blaIMP-41:AB753458:1-738:738	IMP-41	3002232	argannot
(Bla)blaIMP-42:AB753456:1-741:741	IMP-42	3002233	argannot
(Bla)blaIMP-43:AB777500:2035-2775:741	IMP-43	3002234	argannot
(Bla)blaIMP-44:AB777501:1399-2136:738	IMP-44	3002235	argannot
(Bla)blaIMP-49:KP681694:1-741:741	IMP-49	3003657	argannot
(Bla)blaIMP-4:AF244145:1-741:741	IMP-4	3002195	argannot
(Bla)blaIMP-51:LC031883:5072-5812:741	IMP-51	3003659	argannot
(Bla)blaIMP-52:LC055762:566-1306:741	IMP-52	3004823	argannot
(Bla)blaIMP-5:AF290912:1-741:741	IMP-5	3002196	argannot
(Bla)blaIMP-6:AB616660:1813-2553:741	IMP-6	3002197	argannot
(Bla)blaIMP-7:AY625685:1-741:741	IMP-7	3002198	argannot
(Bla)blaIMP-8:HQ651093:3019-3759:741	IMP-8	3002199	argannot
(Bla)blaIMP-9:HM106459:3-740:738	IMP-9	3002200	argannot
(Bla)blaIND-10:GU206353:19-738:720	IND-10	3002266	argannot
(Bla)blaIND-11:HM245379:57-788:732	IND-11	3002267	argannot
(Bla)blaIND-12:HM245380:28-759:732	IND-12	3002268	argannot
(Bla)blaIND-13:HM245381:57-788:732	IND-2a	3002258	argannot
(Bla)blaIND-14:HM367709:8-728:728	IND-14	3002269	argannot
(Bla)blaIND-15:AB563173:33-764:732	IND-15	3002270	argannot
(Bla)blaIND-1:EF394436:1-720:720	IND-7	3002263	argannot
(Bla)blaIND-2:EF394439:1-732:732	IND-2	3002257	argannot
(Bla)blaIND-3:AF219133:1-720:720	IND-3	3002259	argannot
(Bla)blaIND-4:AF219135:1-729:729	IND-4	3002260	argannot
(Bla)blaIND-5:AY504627:1-720:720	IND-5	3002261	argannot
(Bla)blaIND-6:AM087455:229-1011:720	IND-6	3002262	argannot
(Bla)blaIND-7:AB529520:1-720:720	IND-7	3002263	argannot
(Bla)blaIND-8:GU186044:40-759:720	IND-8	3002264	argannot
(Bla)blaIND-9:GU186045:35-754:720	IND-9	3002265	argannot
(Bla)blaJOHN-1:AY02846:443-1189:747	JOHN-1	3000840	argannot
(Bla)blaKHM-1:AB364006:62-787:726	KHM-1	3000847	argannot
(Bla)blaKLUC-1:NG_049241:WP_061284984:101:976:876	KLUC-1	3006927	argannot
(Bla)blaKLUC-2:NG_049242:WP_032491875:101:976:876	KLUC-2	3006928	argannot
(Bla)blaKLUC-3:NG_062209:WP_032495491:1:876:876	KLUC-3	3006929	argannot
(Bla)blaKLUC-4:NG_062210:WP_032495492:1:876:876	KLUC-4	3006930	argannot
(Bla)blaKLUC-5:NG_062249:WP_100663667:101-976:876	KLUC-5	3006931	argannot
(Bla)blaKPC-10:GQ140348:1-882:882	KPC-10	3002320	argannot
(Bla)blaKPC-11:HM066995:1-882:882	KPC-11	3002321	argannot
(Bla)blaKPC-12:HQ342889:1-882:882	KPC-13	3002323	argannot
(Bla)blaKPC-13:HQ342890:1-882:882	KPC-13	3002323	argannot
(Bla)blaKPC-14:JX524191:396-1271:876	KPC-14	3002324	argannot
(Bla)blaKPC-15:KC433553:1-882:882	KPC-15	3002325	argannot
(Bla)blaKPC-16:KC465199:1-882:882	KPC-16	3002326	argannot
(Bla)blaKPC-17:KC465200:1-882:882	KPC-17	3002327	argannot
(Bla)blaKPC-19:KJ775801:1-882:882	KPC-19	3002329	argannot
(Bla)blaKPC-1:AF297554:131-1012:882	KPC-2	3002312	argannot
(Bla)blaKPC-22:KM379100:1-882:882	KPC-22	3003180	argannot
(Bla)blaKPC-24:KR052099:5212-6093:882	KPC-24	3004496	argannot
(Bla)blaKPC-2:JN048642:127-1008:882	KPC-2	3002312	argannot
(Bla)blaKPC-3:JN255861:139-1020:882	KPC-3	3002313	argannot
(Bla)blaKPC-4:FJ473382:364-1245:882	KPC-4	3002314	argannot
(Bla)blaKPC-5:EU400222:2160-3041:882	KPC-5	3002315	argannot
(Bla)blaKPC-6:EU555534:1-882:882	KPC-6	3002316	argannot
(Bla)blaKPC-7:EU729727:1-882:882	KPC-7	3002317	argannot
(Bla)blaKPC-8:FJ234412:1-882:882	KPC-8	3002318	argannot
(Bla)blaKPC-9:FJ624872:1-854:854	KPC-9	3002319	argannot
(Bla)blaL-1:AJ272109:1-888:888	L1 beta-lactamase	3000582	argannot
(Bla)blaL1:NG_047517:101-973:873	L1 beta-lactamase	3000582	argannot
(Bla)blaL2:NG_047518:101-1015:915	AXC-3	3006899	argannot
(Bla)blaLAP-1:EF026092:1-858:858	LAP-1	3004825	argannot
(Bla)blaLAP-2:EU159120:1-858:858	LAP-2	3004826	argannot
(Bla)blaLAT-1:X78117:122-1287:1146	LAT-1	3001857	argannot
(Bla)blaLCR-1:X56809:112-894:783	LCR-1	3002997	argannot
(Bla)blaLEN-10:AJ635419:1-789:789	LEN-10	3002460	argannot
(Bla)blaLEN-11:AJ635417:1-789:789	LEN-11	3002461	argannot
(Bla)blaLEN-12:AJ635406:1-789:789	LEN-12	3002462	argannot
(Bla)blaLEN-13:AJ635403:1-789:789	LEN-13	3002463	argannot
(Bla)blaLEN-15:AF452105:1-840:840	LEN-15	3002478	argannot
(Bla)blaLEN-16:AY743416:68-928:861	LEN-16	3002464	argannot
(Bla)blaLEN-17:DQ149134:1-861:861	LEN-17	3002473	argannot
(Bla)blaLEN-18:AM850908:1-861:861	LEN-18	3002465	argannot
(Bla)blaLEN-19:AM850909:1-861:861	LEN-19	3002466	argannot
(Bla)blaLEN-1:X04515:286-1125:840	LEN-1	3002454	argannot
(Bla)blaLEN-20:AM850910:1-861:861	LEN-20	3002467	argannot
(Bla)blaLEN-21:AM850911:1-861:861	LEN-21	3002468	argannot
(Bla)blaLEN-22:AM850912:1-861:861	LEN-22	3002469	argannot
(Bla)blaLEN-23:AM850913:1-861:861	LEN-23	3002470	argannot
(Bla)blaLEN-24:AM850914:31-891:861	LEN-24	3002471	argannot
(Bla)blaLEN-25:HQ709169:1-861:861	LEN-25	3002479	argannot
(Bla)blaLEN-26:JX124390:1-861:861	LEN-26	3002474	argannot
(Bla)blaLEN-2:AY037780:89-949:861	LEN-2	3002455	argannot
(Bla)blaLEN-35:KR738737:1-861:861	LEN-35	3004827	argannot
(Bla)blaLEN-36:KR738738:1-861:861	LEN-36	3004828	argannot
(Bla)blaLEN-37:KR738739:1-861:861	LEN-37	3004829	argannot
(Bla)blaLEN-3:AY130286:1-823:823	LEN-3	3002475	argannot
(Bla)blaLEN-4:AY130287:1-823:823	LEN-4	3002472	argannot
(Bla)blaLEN-5:AY633109:1-861:861	LEN-5	3002456	argannot
(Bla)blaLEN-6:AY265890:1-472:472	LEN-6	3002476	argannot
(Bla)blaLEN-7:AJ635425:1-789:789	LEN-7	3002457	argannot
(Bla)blaLEN-8:AJ635424:1-789:789	LEN-8	3002458	argannot
(Bla)blaLEN-9:AJ635423:1-789:789	LEN-9	3002459	argannot
(Bla)blaLHK-1:NG_056482:WP_081666691:1-1167:1167	LHK-1	3006935	argannot
(Bla)blaLHK-2:NG_056483:WP_104531865:1-1170:1170	LHK-2	3006936	argannot
(Bla)blaLHK-3:NG_056484:WP_104531866:1-1173:1173	LHK-3	3006937	argannot
(Bla)blaLHK-4:NG_056485:WP_104531867:1-1173:1173	LHK-4	3006938	argannot
(Bla)blaLHK-5:NG_056486:WP_104531868:1-1173:1173	LHK-5	3006939	argannot
(Bla)blaLHK-6:NG_056487:WP_104531869:1-1173:1173	LHK-6	3006940	argannot
(Bla)blaLHK-7:NG_056488:WP_012698469:1..1173:1173	Laribacter hongkongensis ampC beta-lactamase	3004292	argannot
(Bla)blaLMB-1:KU646836:AMK49163:1-915:915	LMB-1	3005018	argannot
(Bla)blaLRA-10:NG_055767:101-1228:1128	LRA-10	3002489	argannot
(Bla)blaLRA-12:NG_047523:101_982:882	LRA-12	3002511	argannot
(Bla)blaLRA-13:NG_047216:101-1930:1830	LRA-13	3002484	argannot
(Bla)blaLRA-17:NG_047524:101-985:885	LRA-17	3002512	argannot
(Bla)blaLRA-18:NG_055765:101-1261:1161	LRA-18	3002492	argannot
(Bla)blaLRA-19:NG_047525:101-1003:903	LRA-19	3002513	argannot
(Bla)blaLRA-1:NG_047484:101-988:888	LRA-1	3002482	argannot
(Bla)blaLRA-2:NG_047519:101-1009	LRA-2	3002485	argannot
(Bla)blaLRA-3:NG_047520:101-1009:909	LRA-3	3002510	argannot
(Bla)blaLRA-5:NG_047485:101-1081:981	LRA-5	3002483	argannot
(Bla)blaLRA-7:NG_055766:101-1009:909	LRA-7	3002486	argannot
(Bla)blaLRA-8:NG_047521:101-1018:918	LRA-8	3002487	argannot
(Bla)blaLRA-9:NG_047522:101-1006:906	LRA-9	3002488	argannot
(Bla)blaLUS-1:NG_055472:101-1012:912	LUS-1	3006942	argannot
(Bla)blaLUT-1:AY695112:1-891:891	LUT-1	3006943	argannot
(Bla)blaMAL-1:AJ277209:12-914:903	MAL-1	3006949	argannot
(Bla)blaMIR-1:M37839:928-2073:1146	MIR-1	3002166	argannot
(Bla)blaMIR-2:AY227752:89-1234:1146	MIR-2	3002168	argannot
(Bla)blaMIR-3:AY743435:14-1159:1146	MIR-3	3002169	argannot
(Bla)blaMIR-4:NG_049305:30-1175:1146	MIR-4	3002167	argannot
(Bla)blaMIR-5:FJ237367:1-1146:1146	MIR-5	3002170	argannot
(Bla)blaMIR-6:JQ664733:1-1146:1146	MIR-6	3002171	argannot
(Bla)blaMOR-1:Y10283:546-1685:1140	DHA-21	3002152	argannot
(Bla)blaMOR-2:AY235804:110-1249:1140	MOR-2	3006953	argannot
(Bla)blaMOX-1:D13304:233-1381:1159	MOX-1	3002182	argannot
(Bla)blaMOX-2:AJ276453:4620-5768:1149	MOX-2	3002183	argannot
(Bla)blaMOX-3:EU515248:1-1149:1149	MOX-3	3002186	argannot
(Bla)blaMOX-4:FJ262599:1-1149:1149	MOX-4	3002184	argannot
(Bla)blaMOX-5:GQ152600:1-1152:1152	MOX-5	3002188	argannot
(Bla)blaMOX-6:GQ152601:1-1152:1152	MOX-6	3002185	argannot
(Bla)blaMOX-7:GQ152602:1-1152:1152	MOX-7	3002189	argannot
(Bla)blaMOX-8:JX173956:1-1152:1152	MOX-8	3002190	argannot
(Bla)blaMSI-1:NG_049323:101-970:870	MSI-1	3003718	argannot
(Bla)blaMUS-1:AF441286:225-965:741	MUS-1	3000843	argannot
(Bla)blaNDM-10:KF361506:1-813:813	NDM-10	3002360	argannot
(Bla)blaNDM-11:MK348670:AZZ89465:1-813:813	NDM-11	3002361	argannot
(Bla)blaNDM-12:AB926431:511-1323:813	NDM-12	3002362	argannot
(Bla)blaNDM-13:LC012596:3586-4398:813	NDM-13	3003182	argannot
(Bla)blaNDM-14:KM210086:AJP18054:9068-9880:813	NDM-14	3003183	argannot
(Bla)blaNDM-15:KP735848:1-813:813	NDM-15	3003663	argannot
(Bla)blaNDM-16:KP862821:1-813:813	NDM-16a	3003664	argannot
(Bla)blaNDM-17:KX812714:AOT73359:1-813:813	NDM-17	3004093	argannot
(Bla)blaNDM-18:KY503030:APZ75411:1-828:828	NDM-18	3004861	argannot
(Bla)blaNDM-19:MF370080:ASC49561:1-813:813	NDM-19	3004862	argannot
(Bla)blaNDM-1:JQ080305:1-813:813	NDM-1	3000589	argannot
(Bla)blaNDM-20:MF458176:AVN57295:9953-10765:813	NDM-20	3004863	argannot
(Bla)blaNDM-21:MG183694:ATJ25942:1-813:813	NDM-21	3004864	argannot
(Bla)blaNDM-22:MH243357:AWI33311:1-813:813	NDM-22	3004865	argannot
(Bla)blaNDM-23:NG_060570:WP_111672912:1-813:813	NDM-23	3004866	argannot
(Bla)blaNDM-24:MH991819:AYU88743:218-1030:813	NDM-24	3004867	argannot
(Bla)blaNDM-27:MK105832:AYP70146:1-813:813	NDM-27	3004870	argannot
(Bla)blaNDM-28:MK425035:QAT97614:1-813:813	NDM-28	3004871	argannot
(Bla)blaNDM-2:JN112341:1-813:813	NDM-2	3000590	argannot
(Bla)blaNDM-3:JQ734687:1-813:813	NDM-3	3002354	argannot
(Bla)blaNDM-4:JQ348841:1-813:813	NDM-4	3002355	argannot
(Bla)blaNDM-5:JN104597:1-813:813	NDM-5	3000467	argannot
(Bla)blaNDM-6:JN967644:1-813:813	NDM-6	3002356	argannot
(Bla)blaNDM-7:JX412225:1-813:813	NDM-7	3002357	argannot
(Bla)blaNDM-8:AB744718:1-813:813	NDM-8	3002358	argannot
(Bla)blaNDM-9:KC999080:380-1193:813	NDM-9	3002359	argannot
(Bla)blaNMC-A:Z21956:1221-2099:879	NmcA	3003589	argannot
(Bla)blaNPS-1:AY027589:46-828:783	NPS-1	3004239	argannot
(Bla)blaOCH-2:AJ295340:1-1173:1173	OCH-2	3002515	argannot
(Bla)blaOCH-3:AJ295341:1-1173:1173	OCH-3	3002516	argannot
(Bla)blaOCH-4:AJ295342:1-1173:1173	OCH-4	3002517	argannot
(Bla)blaOCH-5:AJ295343:1-1173:1173	OCH-5	3002518	argannot
(Bla)blaOCH-6:AJ295344:1-1173:1173	OCH-6	3002519	argannot
(Bla)blaOCH-7:AJ295345:1-1173:1173	OCH-7	3002520	argannot
(Bla)blaOCH-8:DQ489307:1071-2243:1173	OCH-8	3002521	argannot
(Bla)blaOKP-A-10:AM051149:1-861:861	OKP-A-10	3002427	argannot
(Bla)blaOKP-A-11:AM850915:20-880:861	OKP-A-11	3002428	argannot
(Bla)blaOKP-A-12:AM950916:19-879:861	OKP-A-12	3002429	argannot
(Bla)blaOKP-A-13:FJ534513:1-861:861	OKP-A-13	3002430	argannot
(Bla)blaOKP-A-14:FJ534512:1-861:861	OKP-A-14	3002431	argannot
(Bla)blaOKP-A-15:FJ755841:1-861:861	OKP-A-15	3002432	argannot
(Bla)blaOKP-A-16:FJ755840:1-861:861	OKP-A-16	3002433	argannot
(Bla)blaOKP-A-1:AJ635401:1-861:861	OKP-A-1	3002418	argannot
(Bla)blaOKP-A-2:AJ635404:1-861:861	OKP-A-2	3002419	argannot
(Bla)blaOKP-A-3:AM051140:1-861:861	OKP-A-3	3002420	argannot
(Bla)blaOKP-A-4:AM051142:1-861:861	OKP-A-4	3002421	argannot
(Bla)blaOKP-A-5:AM051143:1-861:861	OKP-A-5	3002422	argannot
(Bla)blaOKP-A-6:AM051144:1-861:861	OKP-A-6	3002423	argannot
(Bla)blaOKP-A-7:AM051145:1-861:861	OKP-A-7	3002424	argannot
(Bla)blaOKP-A-8:AM051147:1-861:861	OKP-A-8	3002425	argannot
(Bla)blaOKP-A-9:AM051148:1-861:861	OKP-A-9	3002426	argannot
(Bla)blaOKP-B-10:AM051160:1-861:861	OKP-B-10	3002443	argannot
(Bla)blaOKP-B-11:AM051161:1-861:861	OKP-B-11	3002444	argannot
(Bla)blaOKP-B-12:AJ635420:1-861:861	OKP-B-12	3002445	argannot
(Bla)blaOKP-B-13:AY825330:1-861:861	OKP-B-13	3002446	argannot
(Bla)blaOKP-B-14:DQ149136:47-907:861	OKP-B-21	3006143	argannot
(Bla)blaOKP-B-17:AM850919:25-885:861	OKP-B-17	3002450	argannot
(Bla)blaOKP-B-18:AM850920:41-901:861	OKP-B-18	3002451	argannot
(Bla)blaOKP-B-19:AM850921:25-885:861	OKP-B-19	3002452	argannot
(Bla)blaOKP-B-1:AJ635402:1-861:861	OKP-B-1	3002434	argannot
(Bla)blaOKP-B-20:AM850922:25-885:861	OKP-B-20	3002453	argannot
(Bla)blaOKP-B-2:AM051151:1-861:861	OKP-B-2	3002435	argannot
(Bla)blaOKP-B-3:AM051152:1-861:861	OKP-B-3	3002436	argannot
(Bla)blaOKP-B-4:AM051153:1-861:861	OKP-B-4	3002437	argannot
(Bla)blaOKP-B-5:AY512506:68-928:861	OKP-B-5	3002438	argannot
(Bla)blaOKP-B-6:AY850171:1-861:861	OKP-B-6	3002439	argannot
(Bla)blaOKP-B-7:AM051156:1-861:861	OKP-B-7	3002440	argannot
(Bla)blaOKP-B-8:AM051157:1-861:861	OKP-B-8	3002441	argannot
(Bla)blaOKP-B-9:AM051159:1-861:861	OKP-B-9	3002442	argannot
(Bla)blaORN1a:AY307386:209-1084:876	ORN-1	3006957	argannot
(Bla)blaORN1b:AY307387:170-1045:876	ORN-1	3006957	argannot
(Bla)blaOXA-100:AM231720:1-825:825	OXA-100	3001438	argannot
(Bla)blaOXA-101:AM412777:118-918:801	OXA-101	3001439	argannot
(Bla)blaOXA-104:EF581285:1-822:822	OXA-104	3001636	argannot
(Bla)blaOXA-106:EF650032:1-825:825	OXA-106	3001637	argannot
(Bla)blaOXA-107:EF650033:1-825:825	OXA-107	3001638	argannot
(Bla)blaOXA-108:EF650034:1-825:825	OXA-108	3001639	argannot
(Bla)blaOXA-109:FJ157357:1-825:825	OXA-109	3001640	argannot
(Bla)blaOXA-10:HQ386834:1465-2265:801	OXA-10	3001405	argannot
(Bla)blaOXA-110:EF650036:1-825:825	OXA-110	3001641	argannot
(Bla)blaOXA-111:EF650037:1-825:825	OXA-111	3001642	argannot
(Bla)blaOXA-112:EF650038:1-825:825	OXA-112	3001643	argannot
(Bla)blaOXA-113:EF653400:435-1259:825	OXA-113	3001644	argannot
(Bla)blaOXA-114:EU188842:1-828:828	OXA-114a	3001609	argannot
(Bla)blaOXA-115:EU029998:576-1400:825	OXA-115	3001440	argannot
(Bla)blaOXA-116:EU220744:1-786:786	OXA-116	3001441	argannot
(Bla)blaOXA-117:GQ423625:1-825:825	OXA-117	3001442	argannot
(Bla)blaOXA-118:AF371964:119-919:801	OXA-118	3001768	argannot
(Bla)blaOXA-119:AY139598:1422-2222:801	OXA-119	3001775	argannot
(Bla)blaOXA-11:Z22590:155-955:801	OXA-11	3001406	argannot
(Bla)blaOXA-120:HE963768:1-825:825	OXA-120	3001672	argannot
(Bla)blaOXA-128:EU375515:1-825:825	OXA-128	3001648	argannot
(Bla)blaOXA-129:AM932669:699-1502:804	OXA-129	3001811	argannot
(Bla)blaOXA-12:U10251:181-975:795	OXA-12	3001407	argannot
(Bla)blaOXA-130:EU547445:1-825:825	OXA-130	3001651	argannot
(Bla)blaOXA-131:EU547446:1-825:825	OXA-131	3001652	argannot
(Bla)blaOXA-132:EU547447:1-825:825	OXA-132	3001653	argannot
(Bla)blaOXA-133:EU571228:823-1644:825	OXA-133	3001702	argannot
(Bla)blaOXA-134:FJ195387:695-1516:822	OXA-813	3006012	argannot
(Bla)blaOXA-136:EU086830:89-898:810	OXA-136	3001765	argannot
(Bla)blaOXA-137:EU086835:89-898:810	OXA-137	3001767	argannot
(Bla)blaOXA-138:EU670845:1-828:828	OXA-138	3001655	argannot
(Bla)blaOXA-139:AM991978:1-828:828	OXA-139	3001451	argannot
(Bla)blaOXA-13:U59183:940-1740:801	OXA-13	3001408	argannot
(Bla)blaOXA-141:EF552405:13-840:828	OXA-141	3001802	argannot
(Bla)blaOXA-142:EU358785:721-1521:801	OXA-142	3001803	argannot
(Bla)blaOXA-143:GQ861437:2914-3741:828	OXA-143	3001654	argannot
(Bla)blaOXA-144:FJ872530:1-825:825	OXA-144	3002480	argannot
(Bla)blaOXA-145:FJ790516:1288-2085:798	OXA-145	3001804	argannot
(Bla)blaOXA-146:FJ194460:174-998:825	OXA-146	3001779	argannot
(Bla)blaOXA-147:FJ848783:1271-2071:801	OXA-147	3001801	argannot
(Bla)blaOXA-148:GQ853679:1-825:825	OXA-148	3001453	argannot
(Bla)blaOXA-149:GQ853680:1-825:825	OXA-149	3001454	argannot
(Bla)blaOXA-14:L38523:1-775:775	OXA-14	3001409	argannot
(Bla)blaOXA-150:GQ853681:1-825:825	OXA-150	3001455	argannot
(Bla)blaOXA-15:U63835:128-955:828	OXA-15	3001410	argannot
(Bla)blaOXA-160:GU199038:1196-2023:828	OXA-160	3001663	argannot
(Bla)blaOXA-161:GQ202693:1172-1999:828	OXA-161	3001799	argannot
(Bla)blaOXA-162:GU197550:1-798:798	OXA-162	3001776	argannot
(Bla)blaOXA-163:HQ700343:1-786:786	OXA-163	3001783	argannot
(Bla)blaOXA-164:GU831575:1-843:843	OXA-164	3001662	argannot
(Bla)blaOXA-165:HM488986:1-822:822	OXA-165	3001465	argannot
(Bla)blaOXA-166:HM488987:1-822:822	OXA-166	3001466	argannot
(Bla)blaOXA-167:HM488988:1-822:822	OXA-167	3001467	argannot
(Bla)blaOXA-168:HM488989:1-822:822	OXA-168	3001468	argannot
(Bla)blaOXA-169:HM488990:1-822:822	OXA-169	3001469	argannot
(Bla)blaOXA-16:AF043100:1-775:775	OXA-16	3001411	argannot
(Bla)blaOXA-170:HM488991:1-822:822	OXA-170	3001470	argannot
(Bla)blaOXA-171:HM488992:1-822:822	OXA-171	3001471	argannot
(Bla)blaOXA-172:HM113558:1-825:825	OXA-172	3001656	argannot
(Bla)blaOXA-173:HM113559:1-825:825	OXA-173	3001657	argannot
(Bla)blaOXA-174:HM113560:1-825:825	OXA-174	3001658	argannot
(Bla)blaOXA-175:HM113561:1-825:825	OXA-175	3001659	argannot
(Bla)blaOXA-176:HM113562:1-825:825	OXA-176	3001660	argannot
(Bla)blaOXA-177:HM113563:1-825:825	OXA-177	3001661	argannot
(Bla)blaOXA-178:HM113564:1-825:825	OXA-178	3001472	argannot
(Bla)blaOXA-179:HM570035:1-825:825	OXA-179	3001473	argannot
(Bla)blaOXA-17:DQ902344:2717-3517:801	OXA-17	3001412	argannot
(Bla)blaOXA-180:HM570036:1-825:825	OXA-180	3001474	argannot
(Bla)blaOXA-181:HM992946:1-798:798	OXA-181	3001784	argannot
(Bla)blaOXA-182:HM640278:1-828:828	OXA-182	3001709	argannot
(Bla)blaOXA-183:HQ111474:1057-1857:801	OXA-183	3001475	argannot
(Bla)blaOXA-18:EU503121:2921-3748:828	OXA-18	3001413	argannot
(Bla)blaOXA-192:JF273470:1-810:810	OXA-192	3001766	argannot
(Bla)blaOXA-194:HQ425492:1-822:822	OXA-194	3001479	argannot
(Bla)blaOXA-195:HQ425493:1-822:822	OXA-195	3001480	argannot
(Bla)blaOXA-196:HQ425494:1-822:822	OXA-196	3001481	argannot
(Bla)blaOXA-197:HQ425495:1-822:822	OXA-197	3001482	argannot
(Bla)blaOXA-198:HQ634775:3013-3801:779	OXA-198	3001805	argannot
(Bla)blaOXA-199:HQ637466:1233-2057:825	OXA-109	3001640	argannot
(Bla)blaOXA-19:FJ906752:1219-2019:801	OXA-19	3001414	argannot
(Bla)blaOXA-1:JQ682867:1-831:831	OXA-1	3001396	argannot
(Bla)blaOXA-200:HQ734811:1-825:825	OXA-200	3001665	argannot
(Bla)blaOXA-201:HQ734812:1-825:825	OXA-201	3001666	argannot
(Bla)blaOXA-202:HQ734813:1-825:825	OXA-202	3001667	argannot
(Bla)blaOXA-203:HQ998857:1-825:825	OXA-203	3001664	argannot
(Bla)blaOXA-204:JQ809466:5375-6172:798	OXA-204	3001788	argannot
(Bla)blaOXA-205:JF800667:658-1458:801	OXA-205	3001483	argannot
(Bla)blaOXA-206:AB634250:1-825:825	OXA-206	3001484	argannot
(Bla)blaOXA-207:JQ838185:1-828:828	OXA-207	3001485	argannot
(Bla)blaOXA-208:FR853176:1-825:825	OXA-208	3001486	argannot
(Bla)blaOXA-209:JF268688:5408-6232:825	OXA-209	3001809	argannot
(Bla)blaOXA-20:AF024602:1238-2038:801	OXA-20	3001415	argannot
(Bla)blaOXA-210:JF795487:1-828:828	OXA-210	3001487	argannot
(Bla)blaOXA-211:JN861779:1-825:825	OXA-211	3001710	argannot
(Bla)blaOXA-212:JN861780:1-825:825	OXA-212	3001711	argannot
(Bla)blaOXA-213:JN861781:1-825:825	OXA-213	3001712	argannot
(Bla)blaOXA-214:JN861782:1-828:828	OXA-214	3001713	argannot
(Bla)blaOXA-215:JN861783:1-828:828	OXA-215	3001714	argannot
(Bla)blaOXA-216:FR865168:1-825:825	OXA-216	3001488	argannot
(Bla)blaOXA-217:JN603240:1-825:825	OXA-217	3001489	argannot
(Bla)blaOXA-219:JN215211:1-825:825	OXA-219	3001668	argannot
(Bla)blaOXA-21:DQ522237:3974-4801:825	OXA-21	3001416	argannot
(Bla)blaOXA-223:JN248564:1-825:825	OXA-223	3001669	argannot
(Bla)blaOXA-224:JN596991:2281-3111:831	OXA-224	3001806	argannot
(Bla)blaOXA-225:JN638887:1-822:822	OXA-225	3001493	argannot
